,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
114,Thu Jan 23 08:26:22 +0000 2020,1220261480169459712,1220261480169459712,@steph_coen @UniofNottingham @UoNGeography I was thinking of The Mist on my way through this morning.... Side eye to the ducks...,False,"[43, 129]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200170122960282e+18,1220017012296028161,1058914687.0,1058914687,steph_coen,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'steph_coen', 'name': 'Steph Coen', 'id': 1058914687, 'id_str': '1058914687', 'indices': [0, 11]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [12, 28]}, {'screen_name': 'UoNGeography', 'name': 'Nottingham Geography', 'id': 435768021, 'id_str': '435768021', 'indices': [29, 42]}]",[],en,recent,2150996334,2150996334,Struglin Scigal,struglin_scigal,,Scientist interested in stroke and vascular dementia. Wine-lover and potential crazy cat-lady?,,,[],False,201,206,2,Wed Oct 23 13:33:43 +0000 2013,645,,,True,False,1224,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/941574013511458817/Ae6p6Ohp_normal.jpg,https://pbs.twimg.com/profile_images/941574013511458817/Ae6p6Ohp_normal.jpg,https://pbs.twimg.com/profile_banners/2150996334/1513324535,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Thu Jan 23 08:24:47 +0000 2020,1220261078891999232,1220261078891999232,@HannahVCooper @NatureComms @UniofNottingham @Trocari Congratulations. Great work,False,"[54, 81]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2195814572131533e+18,1219581457213153280,116783361.0,116783361,HannahVCooper,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'HannahVCooper', 'name': 'Hannah Cooper', 'id': 116783361, 'id_str': '116783361', 'indices': [0, 14]}, {'screen_name': 'NatureComms', 'name': 'Nature Communications', 'id': 206255645, 'id_str': '206255645', 'indices': [15, 27]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [28, 44]}, {'screen_name': 'Trocari', 'name': 'Trocari', 'id': 1536038022, 'id_str': '1536038022', 'indices': [45, 53]}]",[],en,recent,3397342641,3397342641,Awais Shakoor,awais_shakoor,"Lleida, Spain","Research Scholar @Udl_info in @dmacs_udl Soil Scientist, Nitrate leaching, crop modeling, soil biogeochemistry, studied GHGs, nature lover, brother, son",,,[],False,145,497,3,Fri Jul 31 17:04:04 +0000 2015,2193,,,True,False,742,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1004394641347706881/WIu3JY13_normal.jpg,https://pbs.twimg.com/profile_images/1004394641347706881/WIu3JY13_normal.jpg,https://pbs.twimg.com/profile_banners/3397342641/1438398576,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Thu Jan 23 05:47:22 +0000 2020,1220221463011176450,1220221463011176450,@emeegray @AstroMikeMerri @UniofNottingham Likewise 😊 I’m working on a hypothesis that meteorites are ejected from the asteroid belt by cats knocking them out of their orbits like they knock things off tables... 😃,False,"[43, 213]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200961598485504e+18,1220096159848550400,325496317.0,325496317,emeegray,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'emeegray', 'name': 'Meghan Gray', 'id': 325496317, 'id_str': '325496317', 'indices': [0, 9]}, {'screen_name': 'AstroMikeMerri', 'name': 'Michael Merrifield', 'id': 325448885, 'id_str': '325448885', 'indices': [10, 25]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [26, 42]}]",[],en,recent,2837952059,2837952059,Dr Tim Gregory,TimCosmos,"Nottingham, via West Yorkshire","Cosmochemistry researcher. Meteorite scientist @BritGeoSurvey & @BristolUni. Speaker and media dabbler. Nature-loving Yorkshireman.🌱

Rep'd: @northbanktalent.",https://t.co/qNqtcFdADH,"[{'url': 'https://t.co/qNqtcFdADH', 'expanded_url': 'http://www.tim-gregory.co.uk', 'display_url': 'tim-gregory.co.uk', 'indices': [0, 23]}]",[],False,8693,778,79,Mon Oct 20 08:47:41 +0000 2014,15637,,,True,False,8800,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1005881000738553856/qd1eAIWz_normal.jpg,https://pbs.twimg.com/profile_images/1005881000738553856/qd1eAIWz_normal.jpg,https://pbs.twimg.com/profile_banners/2837952059/1441897812,C0474F,000000,000000,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Wed Jan 22 22:53:47 +0000 2020,1220117383140069380,1220117383140069380,Visiting @UniofNottingham Monday as a guest lecturer.,False,"[0, 53]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [9, 25]}]",[],en,recent,1163180993899089924,1163180993899089924,Holly Lacey,HollyLacez,"Nottingham, England",26 Biomedical Science Graduate + Promo model. Being rude on twitter is not a personality trait. LFC. Soon to be guest lecturer at @uniofnottingham ❤️,,,[],False,119,129,0,Sun Aug 18 20:09:09 +0000 2019,152,,,False,False,262,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1213219078938255360/9wQYOEQS_normal.jpg,https://pbs.twimg.com/profile_images/1213219078938255360/9wQYOEQS_normal.jpg,https://pbs.twimg.com/profile_banners/1163180993899089924/1579703248,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Wed Jan 22 22:21:47 +0000 2020,1220109330529357825,1220109330529357825,@rebecca_brrtt22 @StNurseProject @UniofNottingham @WeStudentNurse @SmallYoutube I had my first OSCE's on the one year anniversary of my interview at @UniofNottingham and I can't believe how quickly the last year has flown by!,False,"[80, 225]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200573055190958e+18,1220057305519095808,1.0387521113984123e+18,1038752111398412288,rebecca_brrtt22,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'rebecca_brrtt22', 'name': 'Rebecca B', 'id': 1038752111398412288, 'id_str': '1038752111398412288', 'indices': [0, 16]}, {'screen_name': 'StNurseProject', 'name': 'The Student Nurse Project', 'id': 943543366381375488, 'id_str': '943543366381375488', 'indices': [17, 32]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [33, 49]}, {'screen_name': 'WeStudentNurse', 'name': 'WeStudentNurses', 'id': 939235274554560512, 'id_str': '939235274554560512', 'indices': [50, 65]}, {'screen_name': 'SmallYoutube', 'name': 'Small Youtubers', 'id': 2842647393, 'id_str': '2842647393', 'indices': [66, 79]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [149, 165]}]",[],en,recent,1196895947701264386,1196895947701264386,Deb St/N (MH),DevorahBee4,"Nottingham, England","32. She/Her. 
Student Mental Health Nurse.
Mother. Daughter. Sister. Friend. Partner. 
*views are my own",,,[],False,28,112,0,Tue Nov 19 21:00:31 +0000 2019,28,,,False,False,28,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1196896454503206912/nSodE8Wx_normal.jpg,https://pbs.twimg.com/profile_images/1196896454503206912/nSodE8Wx_normal.jpg,https://pbs.twimg.com/profile_banners/1196895947701264386/1574345837,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Wed Jan 22 21:38:10 +0000 2020,1220098351607242753,1220098351607242753,@stu_rock @NatureComms @UniofNottingham @Trocari Thanks Craig!,False,"[49, 62]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220089477932163e+18,1220089477932163074,38650648.0,38650648,stu_rock,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'stu_rock', 'name': 'craig sturrock', 'id': 38650648, 'id_str': '38650648', 'indices': [0, 9]}, {'screen_name': 'NatureComms', 'name': 'Nature Communications', 'id': 206255645, 'id_str': '206255645', 'indices': [10, 22]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [23, 39]}, {'screen_name': 'Trocari', 'name': 'Trocari', 'id': 1536038022, 'id_str': '1536038022', 'indices': [40, 48]}]",[],en,recent,116783361,116783361,Hannah Cooper,HannahVCooper,"Sutton Bonington, England",Soil PhD unraveling the complex soil biophysical interactions created by soil management | Soil structure | GHG release | C dynamics |@UoNHounsfield @STARScdt,,,[],False,837,565,12,Tue Feb 23 15:21:07 +0000 2010,1464,,,True,False,550,,False,False,False,000000,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/931160714978496513/J1hE6IJs_normal.jpg,https://pbs.twimg.com/profile_images/931160714978496513/J1hE6IJs_normal.jpg,https://pbs.twimg.com/profile_banners/116783361/1472669565,7FDBB6,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Wed Jan 22 21:02:54 +0000 2020,1220089477932163074,1220089477932163074,@HannahVCooper @NatureComms @UniofNottingham @Trocari Congratulations Hannah. 😎,False,"[54, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2195814572131533e+18,1219581457213153280,116783361.0,116783361,HannahVCooper,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'HannahVCooper', 'name': 'Hannah Cooper', 'id': 116783361, 'id_str': '116783361', 'indices': [0, 14]}, {'screen_name': 'NatureComms', 'name': 'Nature Communications', 'id': 206255645, 'id_str': '206255645', 'indices': [15, 27]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [28, 44]}, {'screen_name': 'Trocari', 'name': 'Trocari', 'id': 1536038022, 'id_str': '1536038022', 'indices': [45, 53]}]",[],en,recent,38650648,38650648,craig sturrock,stu_rock,Nottingham,Co-director and manager of The Hounsfield Facility at the University of Nottingham. We use state of the art X-ray CT to study soil microstucture & biophysics,http://t.co/zpxhu6eG81,"[{'url': 'http://t.co/zpxhu6eG81', 'expanded_url': 'http://www.nottingham.ac.uk/microct', 'display_url': 'nottingham.ac.uk/microct', 'indices': [0, 22]}]",[],False,386,478,8,Fri May 08 11:48:33 +0000 2009,1490,,,True,False,664,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/203126591/HeadDownDrRock_normal.jpg,https://pbs.twimg.com/profile_images/203126591/HeadDownDrRock_normal.jpg,,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Wed Jan 22 18:26:18 +0000 2020,1220050066888646656,1220050066888646656,@UniofNottingham @TrentUni What an effort and impact on the society. Proud to be here,False,"[27, 85]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.21997298484215e+18,1219972984842149890,30196565.0,30196565,UniofNottingham,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [0, 16]}, {'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [17, 26]}]",[],en,recent,2804966790,2804966790,بدر صالح العمرو,BADR_ALAMR,"Nottingham, England",محاضر في كلية إدارة الاعمال @_uoh |طالب دكتوراة في جامعة نوتنجهام @uniofnottingham |  (Lecturer and a Phd candidate),,,[],False,339,206,1,Fri Sep 12 05:48:55 +0000 2014,62,,,True,False,652,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1206798848754167808/Wu6fWQAI_normal.jpg,https://pbs.twimg.com/profile_images/1206798848754167808/Wu6fWQAI_normal.jpg,https://pbs.twimg.com/profile_banners/2804966790/1410501582,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Wed Jan 22 18:15:04 +0000 2020,1220047243044102144,1220047243044102144,@steph_coen @UniofNottingham @UoNGeography Happy Halloween!,False,"[43, 59]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200170122960282e+18,1220017012296028161,1058914687.0,1058914687,steph_coen,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'steph_coen', 'name': 'Steph Coen', 'id': 1058914687, 'id_str': '1058914687', 'indices': [0, 11]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [12, 28]}, {'screen_name': 'UoNGeography', 'name': 'Nottingham Geography', 'id': 435768021, 'id_str': '435768021', 'indices': [29, 42]}]",[],en,recent,175124622,175124622,Dr Charley Baker,CharleyBaker1,"Nottingham, England",Associate Professor of #MentalHealth @UoN_SHS - #Safeguarding Lead Faculty of Medicine & Health Sciences - #Metal🎶 & MH - #HealthHumanities - Ed @jpmhnursing,https://t.co/bnZrLRqfkN,"[{'url': 'https://t.co/bnZrLRqfkN', 'expanded_url': 'http://www.healthhumanitites.org', 'display_url': 'healthhumanitites.org', 'indices': [0, 23]}]",[],False,3649,3388,14,Thu Aug 05 18:11:22 +0000 2010,16170,,,False,False,10435,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/794916784059064320/9DnE3bRV_normal.jpg,https://pbs.twimg.com/profile_images/794916784059064320/9DnE3bRV_normal.jpg,https://pbs.twimg.com/profile_banners/175124622/1513092115,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Wed Jan 22 16:26:36 +0000 2020,1220019944764715009,1220019944764715009,@ByMyBootstraps @UniofNottingham Thanks haha,False,"[33, 44]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200172194108252e+18,1220017219410825219,1.102866958696022e+18,1102866958696022016,ByMyBootstraps,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ByMyBootstraps', 'name': 'Wayne', 'id': 1102866958696022016, 'id_str': '1102866958696022016', 'indices': [0, 15]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [16, 32]}]",[],en,recent,1446063620,1446063620,Dr Maggie Lieu,Space_Mog,"Community of Madrid, Spain","Astrophysicist at @uniofnottingham. Researching the dark Universe with stats, ML & @ESA_Euclid. Youtuber. Science presenter. Past: ESA/UoB/UCLA/UKC",https://t.co/D5RSG8YxBa,"[{'url': 'https://t.co/D5RSG8YxBa', 'expanded_url': 'https://www.youtube.com/channel/UClO6TuRE6XLzbMBmQ_KY38A?sub_confirmation=1', 'display_url': 'youtube.com/channel/UClO6T…', 'indices': [0, 23]}]",[],False,4866,2015,139,Tue May 21 10:59:16 +0000 2013,15720,,,True,False,6906,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1075664352194236416/05evs5SN_normal.jpg,https://pbs.twimg.com/profile_images/1075664352194236416/05evs5SN_normal.jpg,https://pbs.twimg.com/profile_banners/1446063620/1547119355,525252,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Wed Jan 22 16:24:17 +0000 2020,1220019363471859716,1220019363471859716,@steph_coen @UniofNottingham @UoNGeography Am I even?,False,"[43, 53]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200170122960282e+18,1220017012296028161,1058914687.0,1058914687,steph_coen,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'steph_coen', 'name': 'Steph Coen', 'id': 1058914687, 'id_str': '1058914687', 'indices': [0, 11]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [12, 28]}, {'screen_name': 'UoNGeography', 'name': 'Nottingham Geography', 'id': 435768021, 'id_str': '435768021', 'indices': [29, 42]}]",[],en,recent,851602205593526273,851602205593526273,Reza Moulavi,RezaMoulavi,United States,"Addicted to suffering & other mental disorder-ishs (inc. but ~limited to anxiety, philosophy, writer's block)
Neuroscience PhD student atm

در همه کار ناتمام",https://t.co/MqKVGVXPbe,"[{'url': 'https://t.co/MqKVGVXPbe', 'expanded_url': 'http://www.rezamoulavi.me', 'display_url': 'rezamoulavi.me', 'indices': [0, 23]}]",[],False,74,349,1,Tue Apr 11 01:06:02 +0000 2017,1332,,,False,False,313,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1206541157481750529/nug0Lcja_normal.jpg,https://pbs.twimg.com/profile_images/1206541157481750529/nug0Lcja_normal.jpg,https://pbs.twimg.com/profile_banners/851602205593526273/1576495753,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Wed Jan 22 15:45:35 +0000 2020,1220009622091784192,1220009622091784192,"@malevelynt_art @UniofNottingham I've got the session at 4, or I would go home. I changed it last min but meh. Hopefully the DCA can print me borderless copies from a G drive file or we can blow it up on the riso, but it's £4 to experiment with blowing it up cos it makes master stencils.",False,"[33, 288]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220009149712474e+18,1220009149712474112,1.1982843532159017e+18,1198284353215901696,malevelynt_art,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'malevelynt_art', 'name': 'Malevelynt Art 🦇', 'id': 1198284353215901696, 'id_str': '1198284353215901696', 'indices': [0, 15]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [16, 32]}]",[],en,recent,1137688069023424512,1137688069023424512,⚫ CL Gamble ART,cl_gamble,,"Multi disciplinary, anti-commodification art sometimes informed by being disabled & queer. 

Currently undergrad at Dundee DJCAD. 
(They/Them)",https://t.co/jhlQAP22PA,"[{'url': 'https://t.co/jhlQAP22PA', 'expanded_url': 'http://CLGamble.com', 'display_url': 'CLGamble.com', 'indices': [0, 23]}]",[],False,185,419,1,Sun Jun 09 11:49:07 +0000 2019,12079,,,False,False,423,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1180859147572658177/pc7sue23_normal.jpg,https://pbs.twimg.com/profile_images/1180859147572658177/pc7sue23_normal.jpg,https://pbs.twimg.com/profile_banners/1137688069023424512/1560082920,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Wed Jan 22 15:43:42 +0000 2020,1220009149712474112,1220009149712474112,"@cl_gamble @UniofNottingham What kind of turnaround time do you need? I assume it's like a ""need it now"" kind of deal when you need to print things?",False,"[28, 148]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200086328777974e+18,1220008632877797376,1.1376880690234245e+18,1137688069023424512,cl_gamble,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'cl_gamble', 'name': '⚫ CL Gamble ART', 'id': 1137688069023424512, 'id_str': '1137688069023424512', 'indices': [0, 10]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [11, 27]}]",[],en,recent,1198284353215901696,1198284353215901696,Malevelynt Art 🦇,malevelynt_art,United Kingdom,"COMMISSIONS OPEN! 🎨 Disabled through chronic illness, autistic, queer, artist, pagan, psychology & counselling undergrad. All hair my own. 29, Cis, She/Her.",https://t.co/fAV6jW5q2s,"[{'url': 'https://t.co/fAV6jW5q2s', 'expanded_url': 'http://malevelynt.redbubble.com', 'display_url': 'malevelynt.redbubble.com', 'indices': [0, 23]}]",[],False,123,81,0,Sat Nov 23 16:57:14 +0000 2019,2141,,,False,False,3293,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1220120511604240384/-EfHXHf2_normal.jpg,https://pbs.twimg.com/profile_images/1220120511604240384/-EfHXHf2_normal.jpg,https://pbs.twimg.com/profile_banners/1198284353215901696/1576083073,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
